"Запрос: РегистрСведений.БуферТендеров (Записей в результате: 1 000)",,,,,,,,,,,,,,,,,,,,,,,,,,,
НомерЗаявки,ЗаказчикНаименование,ЗаказчикИНН,ЗаказчикРегионНаименование,ТипЗакупки,ВидЗакупки,Цена,СогласованнаяЦена,ВыиграннаяЦена,ДатаДобавления,Наименование,НачалоПоказа,ДатаОкончания,Статус,СсылкаПротокола,ДатаСтатуса,Площадка,НомерЗаявкиНаПлощадке,ДатаАукциона,ДатаВозвратаОбеспечения,ДатаНачалаОбучения,ДатаЗаключенияКонтракта,УчастникНаименование,УчастникГород,УчастникГородСмещениеUTC,УчастникИНН,УчастникСтавка,ДатаДобавленияСтавки
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,549,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","АНО ДПО УМЦОТ",УЛЬЯНОВСК,4,7325146090,825,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","ООО ""МНОГОПРОФИЛЬНЫЙ УЧЕБНЫЙ ЦЕНТР""",ИЖЕВСК,4,1841088069,3720,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","АНО ДПО ""СДО""",ИВАНОВО,3,3702189000,1650,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","АНО ДПО УЦ ""МОССТРОЙКАДРЫ""",МОСКВА,3,7728026286,11700,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","АНО ДПО ""УМЦ ""БЕЗОПАСНОСТЬ ТРУДА""",БРЯНСК,3,3250900232,2364,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","ООО ""УЦ ""ОПТИМА""",ЩЕЛКОВО,3,5050145480,11100,
100002060120000104,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,12000,549,549,"27.11.2020 16:14:41","Обучение по экологической безопасности
Оказание услуг по повышению квалификации военнослужащих ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","27.11.2020 15:52:57","27.11.2020 17:52:57",Выиграна,https://agregatoreat.ru/purchase/1584100/protocol/executor,"27.11.2020 22:11:52",Берёзка,100002060120000104,"27.11.2020 17:52:57",,,"01.12.2020 0:00:00","АНО ДПО ""ОЦТПК""",ТУЛА,3,7106047210,9000,
100002060120000109,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,10700,4310,4310,"18.12.2020 20:05:37","Системный администратор
Оказание услуг по профессиональной переподготовке работника ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","18.12.2020 19:25:17","18.12.2020 21:25:17",Выиграна,https://agregatoreat.ru/purchase/1682674/protocol,"19.12.2020 9:12:50",Берёзка,100002060120000109,"18.12.2020 21:25:17",,,"22.12.2020 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,4310,
100002060120000109,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п.4 ч.1 ст.93 Закона №44-ФЗ)",Неизвестно,10700,4310,4310,"18.12.2020 20:05:37","Системный администратор
Оказание услуг по профессиональной переподготовке работника ЦОИ ""Энергия"" ФСО России
---
КОНТАКТ: Гужвина Татьяна Николаевна
snab@nrg.gov.ru, тел. +7 (495)-598-53-73","18.12.2020 19:25:17","18.12.2020 21:25:17",Выиграна,https://agregatoreat.ru/purchase/1682674/protocol,"19.12.2020 9:12:50",Берёзка,100002060120000109,"18.12.2020 21:25:17",,,"22.12.2020 0:00:00","ООО ""УЧЕБНЫЙ ЦЕНТР ""ПРИОРИТЕТ""",ИВАНОВО,3,3702225593,10700,
100002060121100025,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,21500,3870,,"03.03.2021 22:09:26","Охрана труда. Охрана труда руководителей, специалистов и членов комиссий по проверке знаний требований охраны труда. Охрана труда при работе на высоте с применением средств помащивания. Промышленная безопасность. Основы промышленной безопасности (А.1). Подготовка персонала по эксплуатации, хранению и транспортировке баллонов сжатых, сжиженныхи растворенных газов. Подготовка персонала по обслуживанию сосудов, работающих под избыточным давлением. 
Оказание услуг по повышению квалификации сотрудников ЦОИ ""Энергия""ФСО России. ПОВЫШЕНИЕ ПРОФЕССИОНАЛЬНОЙ КВАЛИФИКАЦИИ. Охрана труда (1 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","03.03.2021 21:48:53","03.03.2021 23:48:53",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/5255ef7e-d4a5-4ce2-8960-9dc17741faf4/result-protocol,"04.03.2021 10:41:26",Берёзка,100002060121100025,"03.03.2021 23:48:53",,,,"АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,3840,"04.03.2021 17:28:25"
100002060121100025,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,21500,3870,,"03.03.2021 22:09:26","Охрана труда. Охрана труда руководителей, специалистов и членов комиссий по проверке знаний требований охраны труда. Охрана труда при работе на высоте с применением средств помащивания. Промышленная безопасность. Основы промышленной безопасности (А.1). Подготовка персонала по эксплуатации, хранению и транспортировке баллонов сжатых, сжиженныхи растворенных газов. Подготовка персонала по обслуживанию сосудов, работающих под избыточным давлением. 
Оказание услуг по повышению квалификации сотрудников ЦОИ ""Энергия""ФСО России. ПОВЫШЕНИЕ ПРОФЕССИОНАЛЬНОЙ КВАЛИФИКАЦИИ. Охрана труда (1 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","03.03.2021 21:48:53","03.03.2021 23:48:53",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/5255ef7e-d4a5-4ce2-8960-9dc17741faf4/result-protocol,"04.03.2021 10:41:26",Берёзка,100002060121100025,"03.03.2021 23:48:53",,,,"АНО УЦ ДПО ""АКАДЕМИЯ""",ТОМСК,7,7017452343,13438,"04.03.2021 17:28:25"
100002060121100025,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,21500,3870,,"03.03.2021 22:09:26","Охрана труда. Охрана труда руководителей, специалистов и членов комиссий по проверке знаний требований охраны труда. Охрана труда при работе на высоте с применением средств помащивания. Промышленная безопасность. Основы промышленной безопасности (А.1). Подготовка персонала по эксплуатации, хранению и транспортировке баллонов сжатых, сжиженныхи растворенных газов. Подготовка персонала по обслуживанию сосудов, работающих под избыточным давлением. 
Оказание услуг по повышению квалификации сотрудников ЦОИ ""Энергия""ФСО России. ПОВЫШЕНИЕ ПРОФЕССИОНАЛЬНОЙ КВАЛИФИКАЦИИ. Охрана труда (1 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","03.03.2021 21:48:53","03.03.2021 23:48:53",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/5255ef7e-d4a5-4ce2-8960-9dc17741faf4/result-protocol,"04.03.2021 10:41:26",Берёзка,100002060121100025,"03.03.2021 23:48:53",,,,"АНО ДПО УЦ ""МОССТРОЙКАДРЫ""",МОСКВА,3,7728026286,19000,"04.03.2021 17:28:25"
100002060121100025,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,21500,3870,,"03.03.2021 22:09:26","Охрана труда. Охрана труда руководителей, специалистов и членов комиссий по проверке знаний требований охраны труда. Охрана труда при работе на высоте с применением средств помащивания. Промышленная безопасность. Основы промышленной безопасности (А.1). Подготовка персонала по эксплуатации, хранению и транспортировке баллонов сжатых, сжиженныхи растворенных газов. Подготовка персонала по обслуживанию сосудов, работающих под избыточным давлением. 
Оказание услуг по повышению квалификации сотрудников ЦОИ ""Энергия""ФСО России. ПОВЫШЕНИЕ ПРОФЕССИОНАЛЬНОЙ КВАЛИФИКАЦИИ. Охрана труда (1 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","03.03.2021 21:48:53","03.03.2021 23:48:53",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/5255ef7e-d4a5-4ce2-8960-9dc17741faf4/result-protocol,"04.03.2021 10:41:26",Берёзка,100002060121100025,"03.03.2021 23:48:53",,,,"АНО ДПО УО УМЦОТ",УЛЬЯНОВСК,4,7325146090,2480,"04.03.2021 17:28:25"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,530,"26.03.2021 7:19:37"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","АНО ДПО МПЦ ""ФЕНИКС""",ЧЕЛЯБИНСК,5,7453315393,1200,"26.03.2021 7:19:37"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","ООО ""МНОГОПРОФИЛЬНЫЙ УЧЕБНЫЙ ЦЕНТР""",ИЖЕВСК,4,1841088069,2400,"26.03.2021 7:19:37"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","ООО ""ЦЕНТР ЭКСПЕРТИЗЫ, КОНСАЛТИНГА И ОБРАЗОВАТЕЛЬНЫХ ПРОЕКТОВ""",ВОРОНЕЖ,3,3664136036,3000,"26.03.2021 7:19:37"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","АНО ""ИПК""",ИЖЕВСК,4,1840998530,5000,"26.03.2021 7:19:37"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","АНО ДПО УО УМЦОТ",УЛЬЯНОВСК,4,7325146090,1225,"26.03.2021 7:19:37"
100002060121100038,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,5000,530,530,"25.03.2021 19:35:59","Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл). 
Оказание услуг по обучению сотрудников ЦОИ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. Обучение по программе ""Охрана труда для руководителей, специалистов и членов аттестационных комиссий"" (см. государственый контракт -прикрепленный файл) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","25.03.2021 19:23:55","25.03.2021 21:23:55",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e3cc6bbd-1f75-4922-8fe6-d4842fe42335/contract,"26.03.2021 22:02:51",Берёзка,100002060121100038,"25.03.2021 21:23:55",,,"29.03.2021 0:00:00","ООО ""УПЦ ""ЦЕСНА""",ЧЕЛЯБИНСК,5,7453311913,3500,"26.03.2021 7:19:37"
100002060121100079,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,41000,"7999,2","7999,2","30.04.2021 19:35:44","""Охрана труда"" (не менее 16 ч, не более 32 ч). ""Охрана труда при работе на высоте с применением средств подмащивания (1 группа)"" (не менее 16 ч, не более 42 ч). ""Подготовка персонала по обслуживанию сосудов, работающих под избыточным давлением"" (не менее 16 ч, не более 36 ч). ""Подготовка персонала по эксплуатации, хранению и транспортировке баллонов сжатых, сжиженных и растворенных газов"" (не менее 16 ч, не более 32 ч). ""Подготовка персонала по пайке, резке металлов с использованием баллонов СУГ"" (не менее 16 ч, не более 32 ч). ""Подготовка слесарей по обслуживанию КИПиА"" (не менее  16ч, не более 32 ч). 
Оказание услуг по обучению сотрудников ЦОИ ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. ""Охрана труда"" (не менее 16 ч, не более 32 ч) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","30.04.2021 18:59:00","30.04.2021 20:59:00",Выиграна,https://agregatoreat.ru/purchases/announcement/06e664a9-01aa-4db4-89a9-3cc89b75fc11/contract,"02.05.2021 22:02:55",Берёзка,100002060121100079,"30.04.2021 20:59:00",,,"12.05.2021 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,"7999,2","01.05.2021 7:08:15"
100002060121100079,"ЦОИ ""ЭНЕРГИЯ"" ФСО РОССИИ",5045055175,"Российская Федерация, 142800, Московская обл, Ступинский р-н","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,41000,"7999,2","7999,2","30.04.2021 19:35:44","""Охрана труда"" (не менее 16 ч, не более 32 ч). ""Охрана труда при работе на высоте с применением средств подмащивания (1 группа)"" (не менее 16 ч, не более 42 ч). ""Подготовка персонала по обслуживанию сосудов, работающих под избыточным давлением"" (не менее 16 ч, не более 36 ч). ""Подготовка персонала по эксплуатации, хранению и транспортировке баллонов сжатых, сжиженных и растворенных газов"" (не менее 16 ч, не более 32 ч). ""Подготовка персонала по пайке, резке металлов с использованием баллонов СУГ"" (не менее 16 ч, не более 32 ч). ""Подготовка слесарей по обслуживанию КИПиА"" (не менее  16ч, не более 32 ч). 
Оказание услуг по обучению сотрудников ЦОИ ""Энергия"" ФСО России. ОБУЧЕНИЕ И ПРОВЕРКА ЗНАНИЙ ТРЕБОВАНИЙ ОХРАНЫ ТРУДА. ""Охрана труда"" (не менее 16 ч, не более 32 ч) (5 ЧЕЛ.) 
---
КОНТАКТ: Инна Боярова Михайловна
snab@nrg.gov.ru, тел. 74955985373","30.04.2021 18:59:00","30.04.2021 20:59:00",Выиграна,https://agregatoreat.ru/purchases/announcement/06e664a9-01aa-4db4-89a9-3cc89b75fc11/contract,"02.05.2021 22:02:55",Берёзка,100002060121100079,"30.04.2021 20:59:00",,,"12.05.2021 0:00:00","АНО УЦ ДПО ""АКАДЕМИЯ""",ТОМСК,7,7017452343,37000,"01.05.2021 7:08:15"
